NRIC,researcher_name,sector,income,degree
T5948569I,Daysi Barlow,Aerospace,6002,Masters
T7719421C,Bradford Phillips,Agricultural,4859,Non-degree
G3208460V,Mary Kohen,Healthcare,6493,Non-degree
G3698744F,Carissa Lord,Aerospace,3235,Bachelors
F5072355O,Harriet Lemieux,Engineering,6247,Masters
G7446677W,Francis Smith,Healthcare,9409,PhD
S6274655A,Debra Valenzuela,Healthcare,7805,Post-grad
S4265627L,Maria Manalang,Agricultural,5558,Bachelors
S2431469W,Frank Hamilton,Agricultural,5782,Bachelors
F4827692Y,Christopher Vega,Healthcare,5114,Post-grad
S6511490K,Gladys Bartlett,Healthcare,5203,Non-degree
S8159896C,Steven Mccorkle,Agricultural,10072,Post-grad
G7659852O,Ricardo Werner,Engineering,7826,PhD
G2022566E,Albert Price,Aerospace,13038,PhD
F9974699V,Eugene Moreno,Engineering,7621,Non-degree
S8901591S,Inez Weiss,Aerospace,9557,Post-grad
T4917628K,Clay Mcentee,Engineering,3996,Non-degree
G4067057B,George Mcalvain,Aerospace,3528,PhD
G2838120O,Kenneth Hebert,Agricultural,3978,Non-degree
T4068931D,Lyle Hutchinson,Aerospace,4934,Bachelors
S6776440Z,Celestine Stanley,Aerospace,4073,Bachelors
S1084104A,Joe Clynes,Healthcare,4631,Non-degree
F5223415A,Marjorie Ayers,Agricultural,3629,Post-grad
S3106450B,Minh Nelsen,Agricultural,7262,Bachelors
G8609465W,Gerald Petersen,Agricultural,3209,Non-degree
G0363718Q,Roberta Mcgough,Agricultural,7574,Non-degree
S8755893E,Ross Arlington,Agricultural,7061,Masters
G7717109D,Michael Carter,Healthcare,5684,Masters
S4019420N,Jeff Pritchett,Engineering,7634,PhD
G5589217Y,Leroy Hutchison,Engineering,7233,Bachelors
S3046304A,Paul Watson,Engineering,7097,Masters
T5694831S,Elizabeth White,Aerospace,4725,Post-grad
T1761265J,Rebecca Garza,Aerospace,4115,Non-degree
G9051260D,Julius Green,Engineering,11714,PhD
F3437561L,Donald Steadman,Aerospace,3520,Non-degree
T5641868O,Martha Maldonado,Healthcare,6670,Non-degree
F6486685K,Mayra Goodson,Agricultural,4965,Post-grad
G9131608U,Charlene Andrews,Healthcare,8931,Post-grad
F2627120K,Carole Nelson,Healthcare,4012,Bachelors
G3953204A,Shannon Galarza,Aerospace,7305,Bachelors
T1662157C,Hanh Sepulveda,Agricultural,4879,Masters
G6151720E,Andrew Heidebrecht,Aerospace,7405,Post-grad
T1229072M,Manuel Morales,Agricultural,8368,Masters
S2160374B,Victor Mccray,Healthcare,3723,Post-grad
S7370073Q,Linda Foster,Agricultural,5219,PhD
S2903019X,Agnes Walsh,Healthcare,9556,Masters
T7215734A,Miguelina Seawright,Healthcare,9075,PhD
G4104593V,Timothy Morgan,Healthcare,5652,Masters
S6595220U,Helen Mabry,Engineering,5032,Bachelors
S2175527Q,Monica Blackburn,Aerospace,4357,PhD
F5040761L,David Franco,Healthcare,3075,Bachelors
G9162193C,Mary Neal,Agricultural,3614,Post-grad
T8024095S,Charla Goldhirsh,Agricultural,10507,Bachelors
S5767134E,Aaron Bricker,Aerospace,10489,Bachelors
S9204906P,Effie Hickam,Healthcare,5693,Non-degree
T2957552Y,Eric Tupper,Aerospace,4838,Bachelors
F1064371T,John Maynard,Engineering,4143,Bachelors
S7057431K,Ethel Grubbs,Healthcare,8429,Bachelors
T3090214P,Gerald Williams,Engineering,10937,Non-degree
F3657795X,Georgia Hughes,Healthcare,4692,Non-degree
T1446195Y,Linda Noel,Healthcare,5997,Masters
T3594696N,Oscar Harris,Engineering,5478,Post-grad
S7900288H,Scott Roche,Agricultural,4219,Non-degree
G0704358M,Eileen Melugin,Aerospace,4363,Bachelors
F5212708X,Matthew Ware,Agricultural,6465,PhD
S9021469N,Jesus Buchman,Healthcare,5428,Non-degree
G2789507B,Tony Harter,Agricultural,3375,Bachelors
S2891068K,James Linthicum,Engineering,8112,Post-grad
G7672656W,Helen Wilson,Aerospace,4957,PhD
T9230467A,Erich Wood,Engineering,9779,Bachelors
S4209316U,Joseph Caldwell,Aerospace,8800,Non-degree
T8743293D,Theodore Mcafee,Agricultural,6112,PhD
T5272101C,Sally Chaffin,Agricultural,3869,Non-degree
S8054659L,Kenneth Raborn,Engineering,4326,Non-degree
T1190171I,Angela Tanguma,Agricultural,3175,Bachelors
T0173249R,Karen Figaro,Aerospace,3750,PhD
T2043989F,Jonathan Baines,Agricultural,5662,Non-degree
G9449966N,Syreeta Fletcher,Agricultural,5056,PhD
T9557386I,Ruth Temple,Agricultural,3430,Post-grad
G5206563U,David Pallazzo,Aerospace,5543,Non-degree
T5603736X,Patrice Monaco,Aerospace,6706,Bachelors
F3789290B,Dawn Rosi,Healthcare,4090,PhD
T0471269G,Ada Gordon,Engineering,4656,Bachelors
T9875380T,Delia Waldrop,Engineering,6248,Bachelors
T8681920M,Margaret Sagredo,Agricultural,5173,Masters
S5452089K,Charles Bagby,Aerospace,6058,Masters
F4957116G,John Gonzalez,Agricultural,9463,PhD
S4810902I,Jessica Emery,Aerospace,6219,Masters
F8860001Q,Quentin Gould,Agricultural,5298,Non-degree
T6006545F,Gloria Blok,Engineering,6033,Bachelors
G9730628P,Michelle Wroblewski,Agricultural,12185,Bachelors
G1262750Y,Josephine Gilbert,Engineering,5840,Non-degree
F0345078U,James Collado,Healthcare,3566,Bachelors
S2303199U,Clayton Mizer,Healthcare,4566,Post-grad
T2275601Z,Mario Dostie,Healthcare,3955,Non-degree
T0826209J,James Siddiqui,Healthcare,5109,Non-degree
G1044863S,William Skipper,Healthcare,3046,Masters
F5172916H,Margaret Stoker,Aerospace,3330,Non-degree
G3649159H,Karen Musser,Engineering,3030,Post-grad
S6674386M,Damian Hargis,Healthcare,5762,PhD
F0101338S,Ricky Holtz,Aerospace,4109,Post-grad
T8521637W,Suzanne Taylor,Engineering,4725,Masters
S9490270T,Barry Chism,Healthcare,4465,Non-degree
G3011765U,Troy Stergios,Engineering,4658,Bachelors
T8394694F,Harry Cannon,Healthcare,6734,PhD
T0494011B,Dewey Justus,Aerospace,10730,Bachelors
F1919617L,Lindsay Collins,Aerospace,5723,Bachelors
G5934235J,Christy Warren,Agricultural,6277,Bachelors
G1571711G,Larry Martinez,Agricultural,5366,PhD
F7223698O,Agustina Parilla,Aerospace,6093,Post-grad
G3144605G,Josephine Williams,Engineering,4926,Non-degree
S1040485T,Belinda Hughes,Engineering,3071,Bachelors
F1706465L,Morgan Garza,Aerospace,6997,Post-grad
F3847539V,Frances Werth,Agricultural,8794,Bachelors
T5114148Y,David Gibbs,Engineering,7750,Masters
F1809728W,Kevin Nicholes,Engineering,8556,PhD
F4358260I,Nathan Gross,Aerospace,5838,Post-grad
S6957575F,Troy Hall,Healthcare,5583,Post-grad
G4241324P,Mary Corrado,Agricultural,7004,Bachelors
S5170694W,Beverly Adamczyk,Engineering,4397,Post-grad
F0768856U,Christina Egan,Agricultural,6609,Non-degree
S9445924D,Sue Taylor,Engineering,5319,Bachelors
G7671513R,Marilyn Hewitt,Engineering,4788,Masters
F9126724I,Daniel Foran,Engineering,5245,Post-grad
S2156099Z,Martha Polaco,Engineering,5761,Non-degree
G7068941S,John Blue,Healthcare,7325,Bachelors
S0686457U,Kenneth Illsley,Engineering,13260,Non-degree
G7937030K,Cleveland Valdez,Healthcare,8455,Post-grad
F2135351X,Aaron Litchfield,Agricultural,3373,Non-degree
G7284702M,Kelly Hulsey,Aerospace,6119,Non-degree
T9984379Q,Alma Waite,Aerospace,4583,Post-grad
S6318278X,William Hale,Agricultural,3182,Masters
S6338688D,Frank Welch,Agricultural,5464,Non-degree
S4532212N,Wesley Ruelas,Agricultural,4903,Bachelors
F7768639R,Mara Camara,Aerospace,6416,Post-grad
F3359838Z,Elizabeth Hartman,Healthcare,3517,Non-degree
T1281365H,Margaret Bassham,Aerospace,9861,PhD
G9740343K,Samantha Vest,Healthcare,4252,Bachelors
F8717404R,Dorothy Zubia,Engineering,7244,Bachelors
T0819121O,Malcolm Frederick,Healthcare,6137,Post-grad
G4358771S,Bronwyn Hotalen,Aerospace,10707,Post-grad
S5259789U,Mary Cook,Aerospace,8760,Bachelors
G2397263Z,Joseph Folkers,Agricultural,4699,Non-degree
S8675396Q,David Kimbro,Healthcare,5337,Bachelors
F4874654P,Anita Flesher,Healthcare,6828,PhD
T3947712N,Louie Bradford,Aerospace,4827,Masters
G2007146O,Betty Lee,Aerospace,4505,PhD
G7217148A,Theresa Armstrong,Engineering,3641,Bachelors
S9619304G,Elois Prosperie,Engineering,6891,Post-grad
F9079768T,Foster Smallwood,Engineering,3567,PhD
F7037492Z,Frankie Dunham,Agricultural,3027,Bachelors
S9446992B,Douglas Bush,Healthcare,12125,PhD
T0035189I,Chad Maloney,Engineering,4884,Masters
F5530394A,Larry Hamilton,Healthcare,5561,Bachelors
F2317304D,Charles Thomas,Engineering,4600,Bachelors
T5869844V,Lindsay Benjamin,Engineering,5923,Non-degree
F3732192Q,Kimberly Rodriguez,Healthcare,4217,PhD
S0310088Y,Tara Ortiz,Aerospace,4537,Post-grad
T9977242F,Mandy Weinman,Engineering,4374,Post-grad
S8587913J,Leann Rose,Agricultural,8474,Post-grad
T6149815N,Sally Woodall,Agricultural,5059,Post-grad
G6409439Q,Eric Allen,Aerospace,5201,Masters
F8571107V,Verna Wilson,Healthcare,9376,Bachelors
T4792092U,Adam Godsey,Engineering,6672,Masters
G2269151D,James Bridge,Healthcare,5832,Post-grad
G8262544V,William Thompson,Healthcare,3322,Masters
G8703650E,Cecil Oliveira,Aerospace,4789,PhD
S9975870N,Shannon Sylvester,Healthcare,4411,Masters
S1553279Y,Scott Webber,Healthcare,5715,Masters
T2440429W,Shanta Chauez,Engineering,8307,Masters
F1302202Z,Ashley Higuera,Agricultural,4040,Bachelors
G2615481X,Carol Smith,Healthcare,4812,Post-grad
S4059338L,John Booker,Aerospace,4010,Bachelors
F1764147W,Rebecca Shrader,Agricultural,4703,PhD
F0372461B,Michelle Sankey,Agricultural,3241,Post-grad
F0144693N,George Baker,Engineering,14767,Post-grad
G4864844T,Lauren Pomroy,Healthcare,8347,Non-degree
S7659952S,Frances Dalal,Engineering,7892,Masters
G7421202S,Clayton Farwell,Healthcare,5575,Masters
T9504820E,Thomas Sprenkle,Healthcare,3712,Post-grad
S3501676S,Sue Sullivan,Engineering,3319,PhD
F7101507E,Lacy King,Healthcare,7715,Post-grad
T8992748H,Kenneth Mcgill,Healthcare,3748,PhD
T6802261W,Jerry Thompson,Agricultural,6527,Bachelors
G3993744H,Mathew Wilcox,Aerospace,3217,PhD
F3083020N,Karen Trotman,Engineering,13213,Bachelors
G2416619J,Catherine Rumph,Engineering,3382,PhD
S1677137K,Patricia Ward,Agricultural,9668,Bachelors
T6653143J,Janice Sawyer,Engineering,4120,Masters
T7724092T,Rebeca Molinar,Engineering,5476,Masters
F7040267I,Cora Schmitz,Agricultural,4466,PhD
S6441672T,David Feiner,Agricultural,3552,Non-degree
T9920569L,Don Craig,Healthcare,5270,PhD
T2779929Z,Filiberto Ayers,Aerospace,6480,Post-grad
T5884970H,Angela Jones,Aerospace,6699,Masters
G9077437A,Helen Cartwright,Aerospace,6995,Post-grad
T1156917V,Ashley Miller,Healthcare,3379,Post-grad
T9461020X,Shari Lopez,Healthcare,7093,PhD
S8108957X,James Brakefield,Healthcare,5398,Bachelors
G3659652E,Jason Dean,Agricultural,3840,Post-grad
G0869389Z,Henrietta Lawson,Healthcare,7037,PhD
G8332780M,Johnna Schoderbek,Agricultural,8856,Masters
T2695065H,Edgar Turner,Aerospace,6566,Non-degree
F3120423K,Marlene Seitz,Healthcare,4055,Post-grad
S6390954E,Joyce Hoffman,Engineering,5068,Bachelors
G2571056P,Shawn Martin,Healthcare,7354,PhD
F4392747K,Michael Gulbranson,Healthcare,7390,Non-degree
G2137264C,Stevie Walker,Aerospace,3411,Bachelors
G7155084Q,Betty Wilson,Healthcare,6488,Bachelors
S1886009R,Nickolas Sanders,Aerospace,8834,Non-degree
S5658407C,David Koehler,Agricultural,5737,Masters
T5577463T,Sherry Goode,Engineering,3176,Post-grad
F7938913P,Robin Alfonso,Healthcare,3430,Masters
G8759507K,Gerri Benton,Aerospace,7538,Bachelors
T1914625W,Eloise Alvarez,Aerospace,5011,Non-degree
T1510387B,Carl Taylor,Engineering,3698,PhD
T8435623C,Sanora Huffman,Engineering,4147,Post-grad
S1083137H,Shelly Alonso,Engineering,3052,Post-grad
T6985501A,Gail Hill,Engineering,9734,PhD
G0775399A,Jeremy Caston,Agricultural,9706,Post-grad
G0628928M,Maynard Bailey,Agricultural,3024,Bachelors
G6491355I,John Lucio,Aerospace,3661,Bachelors
F6960092M,Leola Yarboro,Engineering,9476,Non-degree
F2057597R,Marcia Bobbitt,Engineering,3457,Bachelors
S5679339J,Sue Nettles,Engineering,4753,Masters
T2914164U,Craig Miller,Aerospace,5298,Bachelors
T7835452F,Chanell Jessen,Engineering,7962,Non-degree
S8394772H,Alicia Taylor,Engineering,7013,Bachelors
S0042645V,Marie Mckean,Agricultural,5558,PhD
T2532861S,Beverly Palmer,Healthcare,5787,Non-degree
F7490309P,Beatrice Trujillo,Aerospace,6492,Bachelors
T3227080Z,Zada Perez,Healthcare,8817,Bachelors
G0116282G,Mary Thomas,Aerospace,7843,Post-grad
G8347387D,Cheryl Simpson,Healthcare,3053,Non-degree
T9058421Z,Marlene Dias,Agricultural,3499,Non-degree
F0528352B,Cindy Pippin,Healthcare,3119,Post-grad
G3013261X,Misty Schmidt,Agricultural,7485,Bachelors
G7123648W,Carol Dorgan,Healthcare,10202,Post-grad
G3298545I,Raymond Cameron,Healthcare,7067,Bachelors
G1167490P,Melvin Perry,Aerospace,6461,PhD
T3891604Y,Elizabeth Fleischer,Agricultural,3936,PhD
T7177536C,Connie Gildner,Agricultural,5191,PhD
T1357559G,Milton Korpal,Aerospace,4127,Non-degree
F3544733R,Darren Rhodes,Agricultural,6388,Post-grad
T5741044F,Dennis Nobles,Healthcare,3230,Bachelors
F4846677Y,Walter Frutchey,Agricultural,8711,Non-degree
S6540551P,Brian Egan,Engineering,5221,Bachelors
F6576906W,Jerome Miyamoto,Aerospace,5297,Post-grad
T5458968R,Holli Lambrakis,Engineering,5454,Non-degree
G4447938F,Monica Seymour,Agricultural,4480,PhD
S3557920K,Thomas Teter,Engineering,3617,Post-grad
F8332997V,Mattie Adkins,Engineering,4888,PhD
S7625385U,Roxie Batey,Aerospace,11333,Non-degree
S3443003W,Donna Lamb,Engineering,5291,Post-grad
T6224190F,Robert Johnson,Aerospace,3395,Non-degree
F2935795I,Frankie Malone,Aerospace,4856,Masters
T2824823T,Eduardo Dopler,Healthcare,8580,Bachelors
G0357760C,Kathy Eber,Agricultural,5117,Non-degree
G8368372A,Joshua Lugones,Engineering,5408,Masters
F6509361B,Wayne Johnson,Healthcare,5345,Post-grad
T3313455R,Jason Sholders,Aerospace,10486,Non-degree
S1147357T,Samuel Harvey,Healthcare,6554,Non-degree
S0410911P,Noah Rodriguez,Engineering,6257,PhD
T2983874S,Marshall Bernard,Aerospace,4919,Non-degree
T8990336T,Nancy Mcdonald,Healthcare,5983,Post-grad
G7738941B,Laura Hortin,Healthcare,9695,Bachelors
S6783560W,Elizabeth Johnston,Aerospace,8237,PhD
F1626975M,Dana Davis,Healthcare,3992,Masters
F3471510V,Terry Puckett,Engineering,4654,Masters
S8213870U,Patricia Funk,Healthcare,3353,Masters
F8878666P,James Jobe,Healthcare,6808,Non-degree
F9159113I,Christopher Kyle,Aerospace,11340,PhD
S8982285C,Lawrence Jones,Healthcare,12372,Non-degree
F9434254N,Carmen Garcia,Healthcare,7684,Bachelors
S7610828B,Maxie Alvarez,Aerospace,3850,Masters
S4100734F,James Allen,Engineering,3465,PhD
T3311847M,Linda Champlin,Healthcare,3536,Masters
T6562984P,Raul Pring,Engineering,3906,Masters
S9684128C,Michael Mcclure,Healthcare,5205,Post-grad
G0352079X,Jewel Malton,Engineering,4935,PhD
G4723810L,Nancy Mccracken,Healthcare,3988,Post-grad
T1711254S,Royce Johnson,Engineering,3753,Masters
G0060370F,Pamela Young,Engineering,3655,Non-degree
S8140679D,Nolan Medlar,Agricultural,4690,Bachelors
G4306747D,Linda Thomas,Aerospace,4643,Masters
T1267348C,Rosa Hernandez,Engineering,5242,Bachelors
F8526620I,Matthew Sheppard,Engineering,4448,Masters
G6836066C,June Woods,Aerospace,5611,Post-grad
S0763089M,Kenneth Macareno,Engineering,7729,Post-grad
F6072096F,Eva Turner,Engineering,6800,Non-degree
F2447258A,Shawn Cunningham,Engineering,4901,Masters
F8954847S,Barbara Vellucci,Agricultural,4353,Post-grad
S0668055N,Columbus Gingras,Aerospace,4017,Post-grad
F0409962V,Floyd Morris,Engineering,9197,Bachelors
T0840628D,Dorothy Johnson,Aerospace,4320,PhD
F3349172E,Donald Cumiskey,Engineering,8213,Bachelors
G9383015X,James Frick,Aerospace,6936,Masters
S2773465J,Kristen Lundsten,Engineering,6673,PhD
G4604829R,Florida Negrete,Healthcare,4034,Post-grad
G0125131U,Debra Wyatt,Agricultural,11549,Post-grad
G5747191I,Maria Vigil,Agricultural,5886,Non-degree
F2988213T,Ryan Young,Healthcare,5056,Bachelors
T8311725H,Tracy Ralston,Agricultural,5627,Bachelors
T3628365N,Maria Vy,Aerospace,4856,Post-grad
G0136110G,Joseph Moy,Agricultural,11624,Non-degree
T4078084N,Robert Diaz,Agricultural,3435,Post-grad
T3936829P,Boyd Guzman,Engineering,3228,PhD
S5131779N,Mariana Johnson,Agricultural,3174,PhD
S6812518C,Tim Harrell,Agricultural,7672,Bachelors
S8844209P,Jason Lake,Healthcare,3026,Non-degree
S1717354O,Julia Carvalho,Healthcare,9641,Post-grad
S1556440D,Richard Cain,Agricultural,8102,Non-degree
T8402797I,Bruce Prescott,Aerospace,7504,Non-degree
T3310703M,James Maris,Aerospace,3279,Masters
G3342729U,Bill Tuttle,Healthcare,5707,PhD
G9142832V,Marion Meyer,Engineering,4882,PhD
F1350640B,Roosevelt Dolan,Agricultural,3698,Bachelors
T2540939U,Omar Clark,Engineering,4314,Bachelors
T1549559S,Melanie Alcorn,Agricultural,4218,Non-degree
F3839419E,Leona Brune,Engineering,6900,Bachelors
T8051242F,Gloria Ponder,Aerospace,4657,Masters
F0684959G,Richard Clerk,Engineering,3303,PhD
G7962532T,Richard Steward,Aerospace,3220,Masters
S5950351E,Christine Gammon,Aerospace,9641,Post-grad
S5509345U,Tracy Hutchinson,Healthcare,3280,Masters
S3427686W,Socorro Hudson,Agricultural,5024,Post-grad
S7247817R,Octavio Mccusker,Agricultural,3086,Bachelors
F9676781X,Stefanie Brooks,Aerospace,5995,PhD
F0776236W,Andrew Jenkins,Agricultural,3416,Non-degree
T3959546J,Ramon King,Engineering,7025,Non-degree
S3789281J,Paul Olsen,Healthcare,9134,Bachelors
S9058797F,Ken Mccollum,Agricultural,3884,Bachelors
T9207163H,Janie Bash,Aerospace,8629,Post-grad
S1953592O,Raymond Sorge,Healthcare,10310,PhD
S1980468T,William Stanbaugh,Engineering,5587,Non-degree
G1302694J,John Wilbanks,Engineering,5665,Post-grad
F0670342I,Donald Morris,Aerospace,4495,Non-degree
S1986914N,Gail Tarter,Engineering,3549,Bachelors
F0389195Y,Dorothy Newman,Healthcare,3409,Masters
F0258620W,Peter Jackson,Engineering,7652,Masters
T2071410N,Kenneth Johnson,Healthcare,3558,Masters
T0082165F,Felipe Hess,Aerospace,5753,Masters
S4787126R,Mattie Holt,Healthcare,3363,Bachelors
T4984227Y,Earleen Irons,Healthcare,3978,Bachelors
S2941649N,Harry Spooner,Aerospace,6886,Bachelors
T1123146K,Daniel Wheatley,Engineering,6430,Bachelors
T4585991D,Leonard Leigh,Agricultural,4945,Masters
F4586198I,Bernard Mejia,Engineering,3613,Post-grad
S1281555J,Brian Baker,Engineering,6665,Bachelors
F2926110F,Mary Young,Agricultural,4812,Masters
S2120645R,Calvin Smith,Aerospace,6815,Post-grad
G6028328X,Velda Andrews,Aerospace,4783,Masters
S3278928P,William Foreman,Aerospace,9247,Bachelors
S5990585N,Barry Delancey,Healthcare,6112,PhD
F8769491P,Eric Dilorenzo,Engineering,5623,Bachelors
G8830645I,Steven Nyman,Aerospace,3374,Bachelors
S9065818M,George Weiss,Healthcare,7219,Masters
S1955765G,Paul Chessman,Aerospace,8071,Non-degree
G4681229D,Julio Smith,Healthcare,6448,Post-grad
G4888343X,Arden Wade,Agricultural,8854,Bachelors
S3914517B,Jonathan Schroepfer,Aerospace,9269,Post-grad
G2798822A,Eugene Slostad,Aerospace,5683,Bachelors
S3790944X,Michael Knutson,Engineering,6732,Post-grad
T9076696Y,Clinton Cheney,Aerospace,3977,Non-degree
S8650537M,James Myrick,Agricultural,6355,PhD
F1068670Z,Miriam Mcdougall,Agricultural,4898,PhD
S9417490Z,Elizabeth Aiken,Aerospace,6157,Bachelors
G4984051D,Dawn Walsh,Agricultural,4524,Non-degree
S8853375M,Kristen Martinez,Engineering,6340,Bachelors
F4340063S,John Rankin,Healthcare,10554,Masters
T7446639I,Alise Beck,Healthcare,7883,PhD
F5576771Z,Frances Torres,Aerospace,4124,PhD
T5580115R,Dwain Taylor,Healthcare,11118,Bachelors
T2386504V,Elmer Clements,Aerospace,3775,Post-grad
S1625235R,Donna Gonzalez,Aerospace,6134,Bachelors
S2819163N,Sharon Manning,Agricultural,4954,PhD
G2365158U,Stephen Kranawetter,Agricultural,5265,PhD
G8623221E,Steven Gokey,Engineering,6760,Post-grad
S7565409D,Christine Campbell,Aerospace,4292,PhD
F9100445U,Emily Little,Healthcare,6728,Non-degree
S0766801B,Carolina Cessor,Aerospace,3154,Post-grad
S2765192O,Cynthia Lee,Agricultural,3655,PhD
T9483198M,Sandra Huseman,Agricultural,4472,Non-degree
T8205837J,Steven Hambric,Healthcare,4493,Non-degree
F8345153I,Karen Vann,Engineering,9801,Bachelors
T8946704T,Tanya Carter,Agricultural,9347,Bachelors
T7519180P,Edward Rodriguez,Healthcare,4454,Non-degree
F4021872C,Reggie Harris,Engineering,6687,Bachelors
F7582338Q,Vivian Burton,Healthcare,7856,Bachelors
S4650744D,Laverne Wilkerson,Healthcare,5123,Bachelors
T5100996P,Pamela Switzer,Aerospace,10573,Masters
F6340969J,Howard Gray,Healthcare,3986,PhD
G2213971K,Cora Harris,Healthcare,7176,Masters
G2577482S,Philip Fryer,Aerospace,6124,Post-grad
G2207558S,Justin Rhen,Healthcare,3274,Masters
G9980321M,Ruby Huffstetler,Agricultural,12918,Bachelors
T8570753A,Betty Holzinger,Healthcare,8948,Post-grad
F1958694P,Dan Ponce,Healthcare,8041,Masters
F8132930E,Lara Stiefel,Engineering,13200,Bachelors
S9096181L,Augustine Roe,Healthcare,6759,Post-grad
S0718625B,Selma Jones,Healthcare,3696,Post-grad
G5053200A,Lazaro Hart,Agricultural,3275,Post-grad
T0692387R,Richard Hinds,Aerospace,5486,Post-grad
F2452117G,Stephen Leonard,Healthcare,5623,Non-degree
G7771658L,Joanne Millan,Engineering,7004,Post-grad
T0202614W,Patricia Miller,Healthcare,7615,Post-grad
T4501253D,Robert Westlund,Agricultural,3933,PhD
T0444350S,Kathryn Strickler,Engineering,5790,Masters
G2457648U,Rico Regis,Healthcare,6556,Post-grad
F5298943J,John Hudson,Healthcare,3325,Non-degree
S0996500Z,Kelley Keller,Aerospace,4927,Non-degree
T7081192W,Mildred Little,Engineering,4051,Post-grad
T8745325J,Anne Mendoza,Engineering,11164,Post-grad
G4384293N,Stephen Zimmermann,Agricultural,5267,Post-grad
T9106656Z,William Byrd,Engineering,7515,Post-grad
F6165123A,Janet Brooks,Engineering,10143,Post-grad
T1621140Q,Cynthia Halcomb,Aerospace,6109,Masters
F9242218D,Charles Ahmed,Agricultural,4122,Post-grad
F8301365T,Mary Brown,Agricultural,10352,Post-grad
